Country,Destination,Description,Rank,Architecture,Nature,Shopping,Fishing,Hiking,Outdoor Recreation,Adventure,Beaches,Camping,Caves,Museums,National Parks,Art,Desert,Coral reef,Skiing,Snowboarding,Winter sports,Wildlife,Penguin,Glacier,Ecotourism,Snorkeling,Koala,Surfing,Nature reserve,Volcano,Sailing,Scuba diving,Theaters,Elephant,Safari,Jaguar,Casinos,Kitesurfing,Windsurfing,Birdwatching,Rainforest,Nightlife,Whale watching,Reindeer,Gorilla,Kayaking,Polar bear,Hot spring,Tiger,Yoga,Orangutan,Golf,Rafting,Autumn leaf color,Dolphin,Wine tasting,Climbing,Paragliding,Bungee jumping,Whale shark,Alpine skiing,Historic site
Isle of Man,Douglas,"Douglas is the capital town of the Isle of Man, in the Irish Sea. It’s home to the Manx Museum, featuring displays of Viking gold. From here, the Story of Mann trail tours the island’s ancient sites. The restored Villa Marina–Gaiety Theatre complex features a grand Edwardian concert hall. Horse-drawn trams ply the promenade on Douglas Bay. South, the Great Union Camera Obscura uses mirrors to provide panoramic views.The Tower of Refuge, a restored 19th-century granite castle, stands in the bay on a partially submerged reef. Local artists exhibit works at the Sayle Gallery. A heritage steam locomotive service explores the island’s south, taking in Port Erin’s Railway Museum. Trams travel the 19th-century Manx Electric Railway, passing villages and glens along the island’s east coast. A separate, Victorian-era tramline ascends Snaefell Mountain. The TT Grandstand offers views of motor-sport events. West of Douglas are the centuries-old Peel Castle ruins. Near the castle, the Leece Museum includes displays of classic motorbikes.Read more",4,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Douglas,"Douglas is the capital town of the Isle of Man, in the Irish Sea. It’s home to the Manx Museum, featuring displays of Viking gold. From here, the Story of Mann trail tours the island’s ancient sites. The restored Villa Marina–Gaiety Theatre complex features a grand Edwardian concert hall. Horse-drawn trams ply the promenade on Douglas Bay. South, the Great Union Camera Obscura uses mirrors to provide panoramic views.The Tower of Refuge, a restored 19th-century granite castle, stands in the bay on a partially submerged reef. Local artists exhibit works at the Sayle Gallery. A heritage steam locomotive service explores the island’s south, taking in Port Erin’s Railway Museum. Trams travel the 19th-century Manx Electric Railway, passing villages and glens along the island’s east coast. A separate, Victorian-era tramline ascends Snaefell Mountain. The TT Grandstand offers views of motor-sport events. West of Douglas are the centuries-old Peel Castle ruins. Near the castle, the Leece Museum includes displays of classic motorbikes.Read more",2,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Douglas,"Douglas is the capital town of the Isle of Man, in the Irish Sea. It’s home to the Manx Museum, featuring displays of Viking gold. From here, the Story of Mann trail tours the island’s ancient sites. The restored Villa Marina–Gaiety Theatre complex features a grand Edwardian concert hall. Horse-drawn trams ply the promenade on Douglas Bay. South, the Great Union Camera Obscura uses mirrors to provide panoramic views.The Tower of Refuge, a restored 19th-century granite castle, stands in the bay on a partially submerged reef. Local artists exhibit works at the Sayle Gallery. A heritage steam locomotive service explores the island’s south, taking in Port Erin’s Railway Museum. Trams travel the 19th-century Manx Electric Railway, passing villages and glens along the island’s east coast. A separate, Victorian-era tramline ascends Snaefell Mountain. The TT Grandstand offers views of motor-sport events. West of Douglas are the centuries-old Peel Castle ruins. Near the castle, the Leece Museum includes displays of classic motorbikes.Read more",3,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Douglas,"Douglas is the capital town of the Isle of Man, in the Irish Sea. It’s home to the Manx Museum, featuring displays of Viking gold. From here, the Story of Mann trail tours the island’s ancient sites. The restored Villa Marina–Gaiety Theatre complex features a grand Edwardian concert hall. Horse-drawn trams ply the promenade on Douglas Bay. South, the Great Union Camera Obscura uses mirrors to provide panoramic views.The Tower of Refuge, a restored 19th-century granite castle, stands in the bay on a partially submerged reef. Local artists exhibit works at the Sayle Gallery. A heritage steam locomotive service explores the island’s south, taking in Port Erin’s Railway Museum. Trams travel the 19th-century Manx Electric Railway, passing villages and glens along the island’s east coast. A separate, Victorian-era tramline ascends Snaefell Mountain. The TT Grandstand offers views of motor-sport events. West of Douglas are the centuries-old Peel Castle ruins. Near the castle, the Leece Museum includes displays of classic motorbikes.Read more",1,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Douglas,"Douglas is the capital town of the Isle of Man, in the Irish Sea. It’s home to the Manx Museum, featuring displays of Viking gold. From here, the Story of Mann trail tours the island’s ancient sites. The restored Villa Marina–Gaiety Theatre complex features a grand Edwardian concert hall. Horse-drawn trams ply the promenade on Douglas Bay. South, the Great Union Camera Obscura uses mirrors to provide panoramic views.The Tower of Refuge, a restored 19th-century granite castle, stands in the bay on a partially submerged reef. Local artists exhibit works at the Sayle Gallery. A heritage steam locomotive service explores the island’s south, taking in Port Erin’s Railway Museum. Trams travel the 19th-century Manx Electric Railway, passing villages and glens along the island’s east coast. A separate, Victorian-era tramline ascends Snaefell Mountain. The TT Grandstand offers views of motor-sport events. West of Douglas are the centuries-old Peel Castle ruins. Near the castle, the Leece Museum includes displays of classic motorbikes.Read more",1,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Douglas,"Douglas is the capital town of the Isle of Man, in the Irish Sea. It’s home to the Manx Museum, featuring displays of Viking gold. From here, the Story of Mann trail tours the island’s ancient sites. The restored Villa Marina–Gaiety Theatre complex features a grand Edwardian concert hall. Horse-drawn trams ply the promenade on Douglas Bay. South, the Great Union Camera Obscura uses mirrors to provide panoramic views.The Tower of Refuge, a restored 19th-century granite castle, stands in the bay on a partially submerged reef. Local artists exhibit works at the Sayle Gallery. A heritage steam locomotive service explores the island’s south, taking in Port Erin’s Railway Museum. Trams travel the 19th-century Manx Electric Railway, passing villages and glens along the island’s east coast. A separate, Victorian-era tramline ascends Snaefell Mountain. The TT Grandstand offers views of motor-sport events. West of Douglas are the centuries-old Peel Castle ruins. Near the castle, the Leece Museum includes displays of classic motorbikes.Read more",1,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Douglas,"Douglas is the capital town of the Isle of Man, in the Irish Sea. It’s home to the Manx Museum, featuring displays of Viking gold. From here, the Story of Mann trail tours the island’s ancient sites. The restored Villa Marina–Gaiety Theatre complex features a grand Edwardian concert hall. Horse-drawn trams ply the promenade on Douglas Bay. South, the Great Union Camera Obscura uses mirrors to provide panoramic views.The Tower of Refuge, a restored 19th-century granite castle, stands in the bay on a partially submerged reef. Local artists exhibit works at the Sayle Gallery. A heritage steam locomotive service explores the island’s south, taking in Port Erin’s Railway Museum. Trams travel the 19th-century Manx Electric Railway, passing villages and glens along the island’s east coast. A separate, Victorian-era tramline ascends Snaefell Mountain. The TT Grandstand offers views of motor-sport events. West of Douglas are the centuries-old Peel Castle ruins. Near the castle, the Leece Museum includes displays of classic motorbikes.Read more",2,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Douglas,"Douglas is the capital town of the Isle of Man, in the Irish Sea. It’s home to the Manx Museum, featuring displays of Viking gold. From here, the Story of Mann trail tours the island’s ancient sites. The restored Villa Marina–Gaiety Theatre complex features a grand Edwardian concert hall. Horse-drawn trams ply the promenade on Douglas Bay. South, the Great Union Camera Obscura uses mirrors to provide panoramic views.The Tower of Refuge, a restored 19th-century granite castle, stands in the bay on a partially submerged reef. Local artists exhibit works at the Sayle Gallery. A heritage steam locomotive service explores the island’s south, taking in Port Erin’s Railway Museum. Trams travel the 19th-century Manx Electric Railway, passing villages and glens along the island’s east coast. A separate, Victorian-era tramline ascends Snaefell Mountain. The TT Grandstand offers views of motor-sport events. West of Douglas are the centuries-old Peel Castle ruins. Near the castle, the Leece Museum includes displays of classic motorbikes.Read more",2,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Douglas,"Douglas is the capital town of the Isle of Man, in the Irish Sea. It’s home to the Manx Museum, featuring displays of Viking gold. From here, the Story of Mann trail tours the island’s ancient sites. The restored Villa Marina–Gaiety Theatre complex features a grand Edwardian concert hall. Horse-drawn trams ply the promenade on Douglas Bay. South, the Great Union Camera Obscura uses mirrors to provide panoramic views.The Tower of Refuge, a restored 19th-century granite castle, stands in the bay on a partially submerged reef. Local artists exhibit works at the Sayle Gallery. A heritage steam locomotive service explores the island’s south, taking in Port Erin’s Railway Museum. Trams travel the 19th-century Manx Electric Railway, passing villages and glens along the island’s east coast. A separate, Victorian-era tramline ascends Snaefell Mountain. The TT Grandstand offers views of motor-sport events. West of Douglas are the centuries-old Peel Castle ruins. Near the castle, the Leece Museum includes displays of classic motorbikes.Read more",2,yes,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Douglas,"Douglas is the capital town of the Isle of Man, in the Irish Sea. It’s home to the Manx Museum, featuring displays of Viking gold. From here, the Story of Mann trail tours the island’s ancient sites. The restored Villa Marina–Gaiety Theatre complex features a grand Edwardian concert hall. Horse-drawn trams ply the promenade on Douglas Bay. South, the Great Union Camera Obscura uses mirrors to provide panoramic views.The Tower of Refuge, a restored 19th-century granite castle, stands in the bay on a partially submerged reef. Local artists exhibit works at the Sayle Gallery. A heritage steam locomotive service explores the island’s south, taking in Port Erin’s Railway Museum. Trams travel the 19th-century Manx Electric Railway, passing villages and glens along the island’s east coast. A separate, Victorian-era tramline ascends Snaefell Mountain. The TT Grandstand offers views of motor-sport events. West of Douglas are the centuries-old Peel Castle ruins. Near the castle, the Leece Museum includes displays of classic motorbikes.Read more",1,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Douglas,"Douglas is the capital town of the Isle of Man, in the Irish Sea. It’s home to the Manx Museum, featuring displays of Viking gold. From here, the Story of Mann trail tours the island’s ancient sites. The restored Villa Marina–Gaiety Theatre complex features a grand Edwardian concert hall. Horse-drawn trams ply the promenade on Douglas Bay. South, the Great Union Camera Obscura uses mirrors to provide panoramic views.The Tower of Refuge, a restored 19th-century granite castle, stands in the bay on a partially submerged reef. Local artists exhibit works at the Sayle Gallery. A heritage steam locomotive service explores the island’s south, taking in Port Erin’s Railway Museum. Trams travel the 19th-century Manx Electric Railway, passing villages and glens along the island’s east coast. A separate, Victorian-era tramline ascends Snaefell Mountain. The TT Grandstand offers views of motor-sport events. West of Douglas are the centuries-old Peel Castle ruins. Near the castle, the Leece Museum includes displays of classic motorbikes.Read more",1,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Douglas,"Douglas is the capital town of the Isle of Man, in the Irish Sea. It’s home to the Manx Museum, featuring displays of Viking gold. From here, the Story of Mann trail tours the island’s ancient sites. The restored Villa Marina–Gaiety Theatre complex features a grand Edwardian concert hall. Horse-drawn trams ply the promenade on Douglas Bay. South, the Great Union Camera Obscura uses mirrors to provide panoramic views.The Tower of Refuge, a restored 19th-century granite castle, stands in the bay on a partially submerged reef. Local artists exhibit works at the Sayle Gallery. A heritage steam locomotive service explores the island’s south, taking in Port Erin’s Railway Museum. Trams travel the 19th-century Manx Electric Railway, passing villages and glens along the island’s east coast. A separate, Victorian-era tramline ascends Snaefell Mountain. The TT Grandstand offers views of motor-sport events. West of Douglas are the centuries-old Peel Castle ruins. Near the castle, the Leece Museum includes displays of classic motorbikes.Read more",1,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Douglas,"Douglas is the capital town of the Isle of Man, in the Irish Sea. It’s home to the Manx Museum, featuring displays of Viking gold. From here, the Story of Mann trail tours the island’s ancient sites. The restored Villa Marina–Gaiety Theatre complex features a grand Edwardian concert hall. Horse-drawn trams ply the promenade on Douglas Bay. South, the Great Union Camera Obscura uses mirrors to provide panoramic views.The Tower of Refuge, a restored 19th-century granite castle, stands in the bay on a partially submerged reef. Local artists exhibit works at the Sayle Gallery. A heritage steam locomotive service explores the island’s south, taking in Port Erin’s Railway Museum. Trams travel the 19th-century Manx Electric Railway, passing villages and glens along the island’s east coast. A separate, Victorian-era tramline ascends Snaefell Mountain. The TT Grandstand offers views of motor-sport events. West of Douglas are the centuries-old Peel Castle ruins. Near the castle, the Leece Museum includes displays of classic motorbikes.Read more",1,yes,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Saint John's,"St John's is a small village in the sheading of Glenfaba in the Isle of Man, in the island's central valley. It is in the House of Keys constituency of Glenfaba & Peel, which elects two MHKs.Read more Wikipedia",5,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Saint John's,"St John's is a small village in the sheading of Glenfaba in the Isle of Man, in the island's central valley. It is in the House of Keys constituency of Glenfaba & Peel, which elects two MHKs.Read more Wikipedia",6,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Saint John's,"St John's is a small village in the sheading of Glenfaba in the Isle of Man, in the island's central valley. It is in the House of Keys constituency of Glenfaba & Peel, which elects two MHKs.Read more Wikipedia",12,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Saint John's,"St John's is a small village in the sheading of Glenfaba in the Isle of Man, in the island's central valley. It is in the House of Keys constituency of Glenfaba & Peel, which elects two MHKs.Read more Wikipedia",7,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Saint John's,"St John's is a small village in the sheading of Glenfaba in the Isle of Man, in the island's central valley. It is in the House of Keys constituency of Glenfaba & Peel, which elects two MHKs.Read more Wikipedia",2,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Saint John's,"St John's is a small village in the sheading of Glenfaba in the Isle of Man, in the island's central valley. It is in the House of Keys constituency of Glenfaba & Peel, which elects two MHKs.Read more Wikipedia",9,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Saint John's,"St John's is a small village in the sheading of Glenfaba in the Isle of Man, in the island's central valley. It is in the House of Keys constituency of Glenfaba & Peel, which elects two MHKs.Read more Wikipedia",10,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Saint John's,"St John's is a small village in the sheading of Glenfaba in the Isle of Man, in the island's central valley. It is in the House of Keys constituency of Glenfaba & Peel, which elects two MHKs.Read more Wikipedia",14,yes,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Saint John's,"St John's is a small village in the sheading of Glenfaba in the Isle of Man, in the island's central valley. It is in the House of Keys constituency of Glenfaba & Peel, which elects two MHKs.Read more Wikipedia",7,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Saint John's,"St John's is a small village in the sheading of Glenfaba in the Isle of Man, in the island's central valley. It is in the House of Keys constituency of Glenfaba & Peel, which elects two MHKs.Read more Wikipedia",6,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Saint John's,"St John's is a small village in the sheading of Glenfaba in the Isle of Man, in the island's central valley. It is in the House of Keys constituency of Glenfaba & Peel, which elects two MHKs.Read more Wikipedia",11,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Isle of Man,"The Isle of Man is an island in the Irish Sea, between Great Britain and Ireland in Western Europe, with a population of almost 85,000. It is a British Crown dependency. It has a small islet, the Calf of Man, to its south. It is located at 54°15′N 4°30′W.Read more Wikipedia",6,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Isle of Man,"The Isle of Man is an island in the Irish Sea, between Great Britain and Ireland in Western Europe, with a population of almost 85,000. It is a British Crown dependency. It has a small islet, the Calf of Man, to its south. It is located at 54°15′N 4°30′W.Read more Wikipedia",11,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Isle of Man,"The Isle of Man is an island in the Irish Sea, between Great Britain and Ireland in Western Europe, with a population of almost 85,000. It is a British Crown dependency. It has a small islet, the Calf of Man, to its south. It is located at 54°15′N 4°30′W.Read more Wikipedia",5,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Isle of Man,"The Isle of Man is an island in the Irish Sea, between Great Britain and Ireland in Western Europe, with a population of almost 85,000. It is a British Crown dependency. It has a small islet, the Calf of Man, to its south. It is located at 54°15′N 4°30′W.Read more Wikipedia",9,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Isle of Man,"The Isle of Man is an island in the Irish Sea, between Great Britain and Ireland in Western Europe, with a population of almost 85,000. It is a British Crown dependency. It has a small islet, the Calf of Man, to its south. It is located at 54°15′N 4°30′W.Read more Wikipedia",11,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Isle of Man,"The Isle of Man is an island in the Irish Sea, between Great Britain and Ireland in Western Europe, with a population of almost 85,000. It is a British Crown dependency. It has a small islet, the Calf of Man, to its south. It is located at 54°15′N 4°30′W.Read more Wikipedia",13,no,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Isle of Man,"The Isle of Man is an island in the Irish Sea, between Great Britain and Ireland in Western Europe, with a population of almost 85,000. It is a British Crown dependency. It has a small islet, the Calf of Man, to its south. It is located at 54°15′N 4°30′W.Read more Wikipedia",15,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Isle of Man,"The Isle of Man is an island in the Irish Sea, between Great Britain and Ireland in Western Europe, with a population of almost 85,000. It is a British Crown dependency. It has a small islet, the Calf of Man, to its south. It is located at 54°15′N 4°30′W.Read more Wikipedia",8,yes,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Isle of Man,"The Isle of Man is an island in the Irish Sea, between Great Britain and Ireland in Western Europe, with a population of almost 85,000. It is a British Crown dependency. It has a small islet, the Calf of Man, to its south. It is located at 54°15′N 4°30′W.Read more Wikipedia",11,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Isle of Man,"The Isle of Man is an island in the Irish Sea, between Great Britain and Ireland in Western Europe, with a population of almost 85,000. It is a British Crown dependency. It has a small islet, the Calf of Man, to its south. It is located at 54°15′N 4°30′W.Read more Wikipedia",13,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Isle of Man,"The Isle of Man is an island in the Irish Sea, between Great Britain and Ireland in Western Europe, with a population of almost 85,000. It is a British Crown dependency. It has a small islet, the Calf of Man, to its south. It is located at 54°15′N 4°30′W.Read more Wikipedia",11,yes,no,no,no,no,no,no,yes,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Ballaugh,"Ballaugh is a small village on the Isle of Man in the parish of the same name, in the sheading of Michael. It is the only village in the parish.
The parish adjoins Jurby to the north, Lezayre to the east, Michael to the south and south-west, and the Irish Sea to the west. It stretches about 5 miles or 8 km from north to south: at the extreme southern end it includes part of Sulby Reservoir, and to the west it includes part of Bishopscourt, the former house of the island's Bishop.Read more Wikipedia",8,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Ballaugh,"Ballaugh is a small village on the Isle of Man in the parish of the same name, in the sheading of Michael. It is the only village in the parish.
The parish adjoins Jurby to the north, Lezayre to the east, Michael to the south and south-west, and the Irish Sea to the west. It stretches about 5 miles or 8 km from north to south: at the extreme southern end it includes part of Sulby Reservoir, and to the west it includes part of Bishopscourt, the former house of the island's Bishop.Read more Wikipedia",8,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Ballaugh,"Ballaugh is a small village on the Isle of Man in the parish of the same name, in the sheading of Michael. It is the only village in the parish.
The parish adjoins Jurby to the north, Lezayre to the east, Michael to the south and south-west, and the Irish Sea to the west. It stretches about 5 miles or 8 km from north to south: at the extreme southern end it includes part of Sulby Reservoir, and to the west it includes part of Bishopscourt, the former house of the island's Bishop.Read more Wikipedia",15,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Ballaugh,"Ballaugh is a small village on the Isle of Man in the parish of the same name, in the sheading of Michael. It is the only village in the parish.
The parish adjoins Jurby to the north, Lezayre to the east, Michael to the south and south-west, and the Irish Sea to the west. It stretches about 5 miles or 8 km from north to south: at the extreme southern end it includes part of Sulby Reservoir, and to the west it includes part of Bishopscourt, the former house of the island's Bishop.Read more Wikipedia",12,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Isle of Man,Ballaugh,"Ballaugh is a small village on the Isle of Man in the parish of the same name, in the sheading of Michael. It is the only village in the parish.
The parish adjoins Jurby to the north, Lezayre to the east, Michael to the south and south-west, and the Irish Sea to the west. It stretches about 5 miles or 8 km from north to south: at the extreme southern end it includes part of Sulby Reservoir, and to the west it includes part of Bishopscourt, the former house of the island's Bishop.Read more Wikipedia",3,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
