Country,Destination,Description,Architecture,Nature,Shopping,Fishing,Hiking,Outdoor Recreation,Adventure,Beaches,Camping,Caves,Museums,National Parks,Art,Desert,Coral reef,Skiing,Snowboarding,Winter sports,Wildlife,Penguin,Glacier,Ecotourism,Snorkeling,Koala,Surfing,Nature reserve,Volcano,Sailing,Scuba diving,Theaters,Elephant,Safari,Jaguar,Casinos,Kitesurfing,Windsurfing,Birdwatching,Rainforest,Nightlife,Whale watching,Reindeer,Gorilla,Kayaking,Polar bear,Hot spring,Tiger,Yoga,Orangutan,Golf,Rafting,Autumn leaf color,Dolphin,Wine tasting,Climbing,Paragliding,Bungee jumping,Whale shark,Alpine skiing,Historic site
Nepal,Langtang National Park,Spectacular Himalayan national park consisting of the catchments the Trisuli & Sun Koshi Rivers.,no,yes,no,no,yes,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Nepal,Makalu Barun National Park,"Makalu Barun National Park is a national park in the Himalayas of Nepal that was established in 1992 as eastern extension of Sagarmatha National Park. It is the world's only protected area with an elevation gain of more than 8,000 m enclosing tropical forest as well as snow-capped peaks. It covers an area of 1,500 km² in the Solukhumbu and Sankhuwasabha Districts, and is surrounded by a bufferzone to the south and southeast with an area of 830 km².
The rugged summits of Makalu, with 8,463 m the fifth highest mountain of the world, Chamalang, Baruntse and Mera are included in the national park. The protected area extends to about 66 km from west to east and to about 44 km from north to south. From the Arun river valley in the southeast, located at altitudes of 344–377 m, elevation gains about 8,025 m to the peak of Makalu. The national park shares the international border with the Qomolangma National Nature Preserve of the Tibet Autonomous Region in the north.
The protected area is part of the Sacred Himalayan Landscape. Wikipedia",no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Nepal,Rara National Park,"Rara National Park is a protected area in the Himalayas of Nepal and was established in 1976. Covering an area of 106 km² in the Mugu and Jumla districts, it is the country's smallest national park. Its main feature is Rara Lake at an altitude of 2,990 m. The park was established to protect the unique flora and fauna of the Humla–Jumla Region of Nepal.
The park ranges in elevation from 2,800 m to 4,039 m at Chuchemara Peak on the southern side of Rara Lake. On the northern side, the peaks of Ruma Kand and Malika Kand frame the alpine freshwater lake, which is the largest lake in Nepal with a surface of 10.8 km² and a maximum depth of 167 m. It is oval-shaped with an east–west axis, a length of 5 kilometres and a width of 3 km draining into the Mugu-Karnali River via Nijar Khola.
Rara National Park is managed by the Department of National Parks and Wildlife Conservation and protected with the assistance of the Nepal Army. Wikipedia",no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Nepal,Khaptad National Park,"Khaptad National Park is a protected area in the Far-Western Region, Nepal that was established in 1984. Stretching over the four districts of Bajhang, Bajura, Achham and Doti it covers an area of 225 km² and ranges in elevation from 1,400 m to 3,300 m. Wikipedia",no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Nepal,Shuklaphanta National Park,"Shuklaphanta National Park is a protected area in the Terai of the Far-Western Region, Nepal, covering 305 km² of open grassland, forests, riverbeds and tropical wetlands at an altitude of 174 to 1,386 m. It was gazetted in 1976 as Royal Shuklaphanta Wildlife Reserve. A small part of the reserve extends north of the East-West Highway to create a corridor for seasonal migration of wildlife into the Sivalik Hills. The Syali River forms the eastern boundary southward to the international border with India, which demarcates the reserve’s southern and western boundary.
The Indian Tiger Reserve Kishanpur Wildlife Sanctuary is contiguous in the south; this coherent protected area of 439 km² represents the Tiger Conservation Unit Sukla Phanta-Kishanpur, which covers a 1.897 km² block of alluvial grasslands and subtropical moist deciduous forests.
The protected area is part of the Terai-Duar savanna and grasslands ecoregion and is one of the best-conserved examples of floodplain grassland. It is included in the Terai Arc Landscape. Wikipedia",no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Nepal,Sauraha,"Sauraha is a village of Ratnanagar Municipalityin Chitwan District and Chitwan Valley, in the Province No. 3 of southern Nepal. Wikipedia",no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Nepal,Parsa Wildlife Reserve,"Parsa National Park is a protected area in the Inner Terai lowlands of south-central Nepal. It covers an area of 627.39 km² in the Parsa, Makwanpur and Bara districts and ranges in altitude from 435 m to 950 m in the Siwalik Hills. It was established as a wildlife reserve in 1984. A bufferzone declared in 2005 comprises 285.3 km². In 2015, the protected area has been extended by 128 km². Since 2017, it has the status of a National Park.
In the north of the protected area the Rapti River and Siwalik Hills form a natural boundary to human settlements. In the east it extends up to the Hetauda – Birgunj highway. In the south, a forest roads demarcates the boundary. Adjacent to the west is Chitawan National Park. Together with the Indian Tiger Reserve Valmiki National Park, the coherent protected area of 2,075 km² represents the Tiger Conservation Unit Chitwan-Parsa-Valmiki, which covers a 3,549 km² block of alluvial grasslands and subtropical moist deciduous forests.
Before being converted to a protected area, the region used to be a hunting ground of the ruling class. Wikipedia",no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Nepal,Banke National Park,"Banke National Park is located in the Mid-Western Region, Nepal and was established in 2010 as Nepal’s tenth national park after its recognition as a ""Gift to the Earth"". The protected area covers an area of 550 km² with most parts falling on the Churia range. The park is surrounded by a buffer zone of 344 km² in the districts of Banke, Salyan and Dang.
Together with the neighboring Bardia National Park, the coherent protected area of 1,518 km² represents the Tiger Conservation Unit Bardia-Banke. Wikipedia",no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Nepal,Koshi Tappu Wildlife Reserve,"The Koshi Tappu Wildlife Reserve is a protected area in the Terai of eastern Nepal covering 175 km² of wetlands in the Sunsari, Saptari and Udayapur Districts. It comprises extensive mudflats, reed beds, and freshwater marshes in the floodplain of the Sapta Kosi River, and ranges in altitude from 75 to 81 m. It was established in 1976 and designated as a Ramsar site in December 1987. Wikipedia",no,yes,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Nepal,Jorsalle,"Jorsale is a small village in the Khumbu region of Nepal. It lies in the west side of the Dudh Kosi river, just north of Monjo and south of Namche Bazaar, at an altitude of 2,740 m,
The trail start at Lukla and Jorsale is the last settlement before Namche, the main stopping point for trekkers on their way to Sagarmartha, one of the UNESCO World Heritage Site since 1979, via the Gokyo Ri route or Tengboche route.
Its primary function of the village is to support the tourism industry and as such consists of a number of guesthouses and a bakery. Wikipedia",no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Nepal,Shey Phoksundo Lake,"Phoksundo Lake, is an alpine fresh water oligotrophic lake in Nepal's Shey Phoksundo National Park, located at an elevation of 3,611.5 m above sea level in the Dolpa District. Phoksundo Lake is 494 ha in size with a water volume of 409,000,000 m³ and a discharge of 3.715 m³/s. In 2004, a survey by the Department of Hydrology and Meteorology measured the maximum depth of the lake at 145 m.
In September 2007, Phoksundo Lake has been designated a Ramsar site.
On the lake' southern end, the village of Ringmo sits on the 30,000- to 40,000-year-old landslide dam that formed the lake. Past the dam, the waters of the lake plunge over a 167 m tall waterfall. Wikipedia",no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Nepal,Rara,"Rara is a village development committee in Mugu District in the Karnali Zone of north-western Nepal. At the time of the 1991 Nepal census, it had a population of 930, living in 199 individual households.
Rara Lake lies in the eastern part of the VDC. Wikipedia",no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Nepal,Phoksundo,Phoksundo is a village development committee located at the village of Ringmo in the Dolpa District in the Karnali Zone of north-western Nepal. At the time of the 1991 Nepal census it had a population of 457 persons living in 94 individual households. Wikipedia,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Nepal,Chame,Chame is the headquarters of Manang District in the Gandaki Zone of northern Nepal. At the time of the 2011 Nepal census it had a population of 1129 people living in 279 individual households. Manang District is the lowest populated district in Nepal. Wikipedia,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Nepal,Khangsar,"Khangsar is a village development committee in Manang District in the Gandaki Zone of northern Nepal. At the time of the 2011 Nepal census it had a population of 257 people in 58 individual households.
Khangsar village is located in north central Nepal 3756 meters above sea level. There are more than 300 inhabitants. Wikipedia",no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Nepal,Dhorpatan,"Dhorpatan is a village in Nepal's Baglung District, 2,900 meters elevation in an east-west valley south of the Dhaulagiri mountain range in the Himalayas. It is the headquarters of Dhorpatan Hunting Reserve. There is a small community of indigenous Kham Magar people as well as Tibetan refugees.
The enclosing valley is drained to the west by the Uttar Ganga, tributary of the Bheri River, which in turn joins the Karnali River. The east-west orientation of Dhorpatan Valley offers an easy -- by himalayan standards -- route between the Karnali basin of western Nepal and the Gandaki River basin in the center, over a 3,400 meter pass on the watershed 18 km. east of the town. This was an historic migration route for Khas people eastward in the late Middle Ages. Ensuing political evolution led to the unification of the Kingdom of Nepal from loose confederations in the Karnali and Gandaki' regions and from other confederations further east.
A seasonal STOL airstrip 1 km to the west serves the valley. Dhorpatan can also be reached from Baglung via Burtibang by bus or jeep, and by jeep from Beni via Myagdi Khola. Dolpa is a few days trek to the north around the western Dhaulagiri range. Wikipedia",no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Nepal,Bhedetar,"Bhedetar is a village development committee in Dhankuta District in the Koshi Zone of eastern Nepal. At the time of the 1991 Nepal census it had a population of 2643 people living in 513 individual households. It is 1,420 meters high from the sea level. It is actually the border line of Sunsari and Dhankuta district. Wikipedia",no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no
Nepal,Shankharapur,"Shankharapur is a municipality in Kathmandu District in the Province No. 3 of Nepal that was established on 2 December 2014 by merging the former Village development committees Bajrayogini, Indrayani, Lapsiphedi, Naglebhare, Pukhulachhi and Suntol. The office of the municipality is that of the former Pukhulachhi village development committee in the old Newari town of Sankhu. In the Local Level Election 2074, Suwarna Shrestha of Communist Party of Nepal was elected as mayor securing 4,833 votes and Sukralaxmi Shrestha of Communist Party of Nepal was elected as Deputy Mayor securing 4,501 votes. Wikipedia",no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no
Nepal,Godawari,"Godawari is a municipality in Lalitpur District in Province No. 3 of Nepal. It was established on 2 December 2014 by merging the former Village development committees Godawari, Badikhel, Bisankhunarayan, Godamchaur and Thaiba of Lalitpur District of Bagmati Zone. The municipality area was again expanded in March 2017 to include in total 12 previous VDCs. The six VDCs added were Devichaur, Dukuchhap, Chhampi, Thecho, Chapagaun, Jharuwarasi and Lele. The center of this rural municipality is located at Bajrabarahi.
At the time of the 2011 Nepal census it had a population of 78,301 people living in 17,762 individual households.
It is one of the popular hiking destinations in Nepal for its rich wildlife and splendid environment. Godawari is also famous for its botanical garden.""Phulchowki"" is located in Godawari which is the highest peak in kathmandu valley. Wikipedia",no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no
Nepal,Sworek,"Sworek is a village development committee in Syangja District in the Gandaki Zone of central Nepal. In Sworek there are 9 wards. But now according to the Nepal governments federal division Sworek VDC is converted to Municipality. some of the part of sworek has been added to Walling municipality and some of the parts are added to the newly formed Bhirkot Municipality. At the time of the 2011 Nepal census it had a population of 5,180 people living in 1,197 individual households. Notable places in Sworek are: Maidan Bagare Bazar, Chidehar, Tapu, Thalekharka and Simle. Wikipedia",no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no
Nepal,Chapakharka,,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no
Nepal,Meghauli,"Meghauli is a village and former Village Development Committee that is now part of Bharatpur Metropolitan City in Province No. 3 of central Nepal.
In December 2014, Meghauli among neighboring other Village Development Committees was merged to form Narayani Municipality. In 2016 Narayani Municipality was itself merged into Bharatpur creating the metropolitan city of Bharatpur. The former Meghauli V.D.C. looks after civic affairs in the town. The municipal area is divided into two wards of Bharatpur Metropolitan City, Ward No. 27 & 28.
At the time of the 1991 Nepal census it had a population of 12,281 people living in 2027 individual households.
Meghauli village touches over 25 km of the borders of the park and is situated on the banks of the Rapti and Narayani River. Situated at 172 km from Kathmandu, Meghauli is in the western part of Chitwan district. Meghauli is one of the richest villages in Chitwan in terms of wildlife, different cultures and sports is located in the adjacent of Chitwan National Park. Wikipedia",no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Singapore,Kampong Glam,Sultan Mosque & hip Haji Lane cafes,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Singapore,Singapore,,yes,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Singapore,Serangoon,Chomp Chomp dining & a sports complex,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Singapore,Novena,Novena Church & midrange shopping malls,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Singapore,Tampines,Singapore Expo shows & green parks,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Singapore,Choa Chu Kang,"Choa Chu Kang, alternatively spelt as Chua Chu Kang and often abbreviated as CCK, is a planning area and residential town located at the north-westernmost point of the West Region of Singapore. The town shares borders with Sungei Kadut to the north, Tengah to the southwest, Bukit Batok to the southeast, Bukit Panjang to the east and the Western Water Catchment to the west. Choa Chu Kang New Town is separated into two portions by the Kranji Expressway.
Originally a kampung, the area has been rapidly developed under the ambition of the Housing and Development Board, to transform it into a modern township. The town comprises seven subzones, five of which are the most densely populated: Choa Chu Kang Central, Choa Chu Kang North, Yew Tee, Teck Whye, and Keat Hong. Wikipedia",yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Singapore,Woodlands,Johor Causeway & a waterfront park,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Singapore,Pasir Ris,Pasir Ris Park & suburban shopping malls,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Singapore,Punggol,Punggol Waterway Park & seafood dining,no,no,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Singapore,Pulau Ubin,"Pulau Ubin is an island northeast of mainland Singapore. Cycle trails and footpaths criss-cross the hills, going past disused granite quarries and traditional kampongs (villages). Kingfishers and bulbul birds inhabit the tidal flats and mangroves of the Chek Jawa Wetlands. The Jejawi observation tower and a looped boardwalk offer views of this area. Fo Shan Ting Da Bo Gong Temple houses statues of local deities.",no,yes,yes,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Singapore,Pulau Ujong,"Pulau Ujong, also known as mainland Singapore or Singapore Island, is the main island of Singapore, a city-state off southern Malaysia. Its colonial core centers on the Padang, a cricket field since the 1830s, flanked by grand buildings such as City Hall. In Chinatown, established circa-1820, stands the 2007 Buddha Tooth Relic Temple and Museum, a grand red-and-gold building said to house one of Buddha's teeth.Other notable religious buildings include tranquil Lian Shan Shuang Lin Buddhist monastery, colourful Sri Mariamman Hindu temple and the massive Sultan Mosque. The neoclassical National Museum of Singapore contains exhibits on the city-state’s history and culture. There's shopping at the giant malls on Orchard Road and stylish boutiques in the Kampong Glam neighborhood. Little India offers colourful souvenirs, and Arab Street is lined with fabric shops. The Marina Bay Sands SkyPark observation deck stands 57 stories above the water, offering sweeping city views.",no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Singapore,Changi Village,Changi Village is a modern village situated at the northern tip of Changi which is at the eastern end of Singapore. It is the usual connecting point for travellers heading to Pulau Ubin or Malaysia by ferry. Fishermen in the kelongs located in the Serangoon Harbour offshore also use this jetty as a drop off point to come onto mainland. Changi Village also has many resorts and leisure facilities to cater for a weekend getaway for many Singaporeans. The area is classified by Urban Redevelopment Authorities as under the planning area of Changi and in the subzone of Changi Point. It is also classified under District 17 for property indexing. Wikipedia,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Singapore,Jurong East,Science Centre & landscaped parks,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Singapore,Bukit Batok,Bukit Batok Nature Park & schools,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Singapore,Yishun,Lower Seletar Reservoir Park & big malls,no,yes,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Singapore,Tengah,"Tengah is a planning area and future HDB town located within the West Region of Singapore. It is bounded to by Choa Chu Kang to the northeast, Jurong East and Jurong West to the south, Bukit Batok to the east and the Western Water Catchment to its west and north.
Formerly a military restricted area, Tengah is currently reserved for future housing developments slated for announcement by 2018, making it Singapore's newest Housing and Development Board town since the development of Punggol in the 1990s.
After the demilitarisation of the military training area at Tengah, the first few flats will be launched in Tengah in mid-2018. It is divided into Plantation, Park, Garden, Market Place, Forest Hill and Brickland Districts.
The southwestern portion of Tengah will be developed as part of the Jurong Innovation District, a newer industrial development compared to Jurong Industrial Estate. Wikipedia",no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Singapore,Kranji,"Kranji came from Malay word ""Buah Keranji"" due to pronunciation by local Malay, it became ""Kranji"". It is a suburb in northwestern Singapore, located about 22 kilometres from the city centre. It is connected to Kranji MRT station and connects to bus service 170 for Johor Bahru. Wikipedia",no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Singapore,Seletar,Seletar Aerospace Park & a small airport,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Singapore,Sengkang,"Sengkang is a planning area and residential town located in the North-East Region of Singapore. The town is the second most populous in the region, being home to 232,100 residents in 2017. Sengkang shares boundaries with Seletar and Punggol in the north, Pasir Ris and Paya Lebar in the east, Hougang and Serangoon to the south, as well as Yishun and Ang Mo Kio to the west.
Originally a fishing village, the area is undergoing rapid development under the ambition of the Housing and Development Board to transform it into a fully mature housing estate. Wikipedia",no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Singapore,Tekong Island,"Pulau Tekong, also known colloquially as Tekong, is the second-largest of Singapore's outlying islands, with an area of 24.43 km². The island is still expanding due to land reclamation works on its southern and northwestern coasts which will eventually subsume many of its surrounding small islets, including Pulau Tekong Kechil.
Pulau Tekong is found off Singapore's northeastern coast, east of Pulau Ubin. Geographically, it is nearer to Johor, Malaysia than the Singapore main island itself. The Pulau Tekong Reservoir is also on the island. Wikipedia",no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Singapore,Clementi,Old Railway Bridge & shopping malls,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Singapore,Ang Mo Kio,Modern apartments & AMK Hub shopping,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Singapore,Paya Lebar,"Paya Lebar is a planning area located in the East Region of Singapore, bordered by Hougang to the west, Sengkang to the northwest, Tampines to the east, Bedok to the south and Pasir Ris to the north.
As part of the Singapore Urban Redevelopment Authority’s Master Plan 2014, Paya Lebar Central was identified as one of the five growth areas. It was since earmarked as an up and coming commercial hub, in line with the wider decentralisation strategy to ensure the city’s sustainable growth. Through its participation in the pilot Business Improvement District programme, stakeholders will be able to work together to form a collective vision that taps into the creativity and resources of everyone to strengthen the district. Wikipedia",no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
Thailand,Bangkok,"Bangkok, Thailand’s capital, is a large city known for ornate shrines and vibrant street life. The boat-filled Chao Phraya River feeds its network of canals, flowing past the Rattanakosin royal district, home to opulent Grand Palace and its sacred Wat Phra Kaew Temple. Nearby is Wat Pho Temple with an enormous reclining Buddha and, on the opposite shore, Wat Arun Temple with its steep steps and Khmer-style spire.Traditional teak buildings like the Jim Thompson House and M.R. Kukrit's House, both residences turned museums, contrast with the city’s skyline of modern high-rises. Shopping options range from the upscale mega-malls of the Ratchaprasong district to the thousands of tiny stalls at overflowing Chatuchak Weekend Market. The city’s renowned food scene spans traditional street-cart snacks – spicy, sour, sweet and salty – to upscale international restaurants. Bangkok is also known for its exuberant nightlife, with venues ranging from swanky rooftop lounges to basic backpacker bars and nightclubs of the notorious Patpong district.",yes,yes,yes,no,no,no,no,yes,no,no,yes,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,yes,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no,no
